trip_id,arrival_time,departure_time,stop_id,stop_sequence
59,16:24:00,16:24:00,ΛΑΡΙ,4
59,16:43:00,16:43:00,ΠΑΛΦ,5
59,16:54:00,16:54:00,ΔΟΜΟ,6
59,18:01:00,18:01:00,ΛΕΙΑ,7
59,18:38:00,18:38:00,ΑΜΦΙ,8
59,18:48:00,18:48:00,ΤΙΘΟ,9
59,18:59:00,18:59:00,ΛΕΒΑ,10
59,19:19:00,19:19:00,ΘΗΒΑ,11
59,19:35:00,19:35:00,ΟΙΝΟ,12
59,20:14:00,20:14:00,ΣΚΑΧ,13
59,20:24:00,20:24:00,ΑΘΗΝ,14
590,08:19:00,08:19:00,ΚΑΛΑ,1
590,08:33:00,08:33:00,ΤΡΙΚ,2
590,08:40:00,08:40:00,ΜΑΓΟ,3
590,08:45:00,08:45:00,ΦΑΝΑ,4
590,08:52:00,08:52:00,ΚΑΡΔ,5
590,09:02:00,09:02:00,ΣΟΦΑ,6
590,09:13:00,09:13:00,ΠΑΛΦ,7
590,09:15:00,09:15:00,ΠΑΛΦ,8
590,09:21:00,09:21:00,ΟΡΦΑ,9
590,09:39:00,09:39:00,ΛΑΡΙ,10
590,09:58:00,09:58:00,ΡΑΨΑ,11
590,10:05:00,10:05:00,ΝΠΟΡ,12
590,10:12:00,10:12:00,ΛΕΠΤ,13
590,10:18:00,10:18:00,ΛΙΤΟ,14
590,10:29:00,10:29:00,ΚΑΤΕ,15
590,10:35:00,10:35:00,ΚΟΡΟ,16
590,10:46:00,10:46:00,ΑΙΓΝ,17
590,10:55:00,10:55:00,ΠΛΤΥ,18
590,11:01:00,11:01:00,ΑΔΕΝ,19
590,11:12:00,11:12:00,ΣΙΝΔ,20
590,11:24:00,11:24:00,ΘΕΣΣ,21
591,16:17:00,16:17:00,ΘΕΣΣ,1
591,16:27:00,16:27:00,ΣΙΝΔ,2
591,16:37:00,16:37:00,ΑΔΕΝ,3
591,16:43:00,16:43:00,ΠΛΤΥ,4
591,16:52:00,16:52:00,ΑΙΓΝ,5
591,17:03:00,17:03:00,ΚΟΡΟ,6
591,17:10:00,17:10:00,ΚΑΤΕ,7
591,17:20:00,17:20:00,ΛΙΤΟ,8
591,17:25:00,17:25:00,ΛΕΠΤ,9
591,17:33:00,17:33:00,ΝΠΟΡ,10
591,17:40:00,17:40:00,ΡΑΨΑ,11
591,17:59:00,17:59:00,ΛΑΡΙ,12
591,18:16:00,18:16:00,ΟΡΦΑ,13
591,18:24:00,18:24:00,ΠΑΛΦ,14
60,18:18:00,18:18:00,ΑΘΗΝ,1
60,18:25:00,18:25:00,ΣΚΑΧ,2
60,19:06:00,19:06:00,ΟΙΝΟ,3
60,19:22:00,19:22:00,ΘΗΒΑ,4
60,19:41:00,19:41:00,ΛΕΒΑ,5
60,19:53:00,19:53:00,ΤΙΘΟ,6
60,20:04:00,20:04:00,ΑΜΦΙ,7
60,20:39:00,20:39:00,ΛΕΙΑ,8
60,21:42:00,21:42:00,ΔΟΜΟ,9
60,21:58:00,21:58:00,ΠΑΛΦ,10
60,22:17:00,22:17:00,ΛΑΡΙ,11
60,22:55:00,22:55:00,ΚΑΤΕ,12
60,23:15:00,23:15:00,ΠΛΤΥ,13
60,23:41:00,23:41:00,ΘΕΣΣ,14
600,23:55:00,23:55:00,ΑΘΗΝ,1
600,24:45:00,24:45:00,ΟΙΝΟ,2
600,25:03:00,25:03:00,ΘΗΒΑ,3
600,25:26:00,25:26:00,ΛΕΒΑ,4
600,25:40:00,25:40:00,ΤΙΘΟ,5
600,26:28:00,26:28:00,ΛΕΙΑ,6
600,27:33:00,27:33:00,ΔΟΜΟ,7
600,27:51:00,27:51:00,ΠΑΛΦ,8
600,28:16:00,28:16:00,ΛΑΡΙ,9
600,29:05:00,29:05:00,ΚΑΤΕ,10
600,29:32:00,29:32:00,ΠΛΤΥ,11
600,30:01:00,30:01:00,ΘΕΣΣ,12
600Α,06:55:00,06:55:00,ΘΕΣΣ,1
600Α,07:10:00,07:10:00,ΝΦΙΛ,2
600Α,07:18:00,07:18:00,ΓΑΛΛ,3
600Α,07:25:00,07:25:00,ΠΕΔΙ,4
600Α,07:33:00,07:33:00,ΚΙΛΚ,5
600Α,07:40:00,07:40:00,ΜΕΤΑ,6
600Α,07:46:00,07:46:00,ΧΕΡΣ,7
600Α,07:49:00,07:49:00,ΚΑΛΙ,8
600Α,07:56:00,07:56:00,ΔΟΙΡ,9
600Α,08:01:00,08:01:00,ΑΚΡΟ,10
600Α,08:07:00,08:07:00,ΜΟΥΡ,11
600Α,08:14:00,08:14:00,ΚΑΣΣ,12
600Α,08:24:00,08:24:00,ΡΟΔΠ,13
600Α,08:26:00,08:26:00,ΧΣ40,14
600Α,08:31:00,08:31:00,ΛΙΒΑ,15
600Α,08:36:00,08:36:00,ΜΑΔΡ,16
600Α,08:40:00,08:40:00,ΟΜΑΛ,17
600Α,08:45:00,08:45:00,ΒΥΡΩ,18
600Α,08:49:00,08:49:00,ΝΕΠΤ,19
600Α,09:04:00,09:04:00,ΣΤΡΥ,20
600Α,09:08:00,09:08:00,ΣΙΔΗ,21
600Α,09:16:00,09:16:00,ΣΚΟΤ,22
600Α,09:28:00,09:28:00,ΣΕΡΡ,23
600Α,09:42:00,09:42:00,ΓΑΖΩ,24
600Α,09:55:00,09:55:00,ΛΕΥΚ,25
600Α,10:08:00,10:08:00,ΦΩΤΟ,26
600Α,10:19:00,10:19:00,ΔΡΑΜ,27
600Α,10:33:00,10:33:00,ΝΙΚΗ,28
600Α,10:50:00,10:50:00,ΠΛΑΝ,29
600Α,11:13:00,11:13:00,ΠΑΡΑ,30
600Α,11:30:00,11:30:00,ΝΕΟΧ,31
600Α,11:44:00,11:44:00,ΣΤΑΥ,32
600Α,12:10:00,12:10:00,ΤΟΞΟ,33
600Α,12:20:00,12:20:00,ΞΑΝΘ,34
600Α,12:30:00,12:30:00,ΠΟΣΤ,35
600Α,12:39:00,12:39:00,ΙΑΣΜ,36
600Α,12:43:00,12:43:00,ΠΟΛΘ,37
600Α,12:53:00,12:53:00,ΚΟΜΟ,38
600Α,13:04:00,13:04:00,ΒΕΝΝ,39
600Α,13:14:00,13:14:00,ΜΕΣΤ,40
600Α,13:23:00,13:23:00,ΣΥΚΟ,41
600Α,13:31:00,13:31:00,ΚΙΡΚ,42
600Α,14:02:00,14:02:00,ΑΛΕΛ,43
601,23:00:00,23:00:00,ΘΕΣΣ,1
601,23:26:00,23:26:00,ΠΛΤΥ,2
601,23:53:00,23:53:00,ΚΑΤΕ,3
601,24:41:00,24:41:00,ΛΑΡΙ,4
601,25:05:00,25:05:00,ΠΑΛΦ,5
601,25:19:00,25:19:00,ΔΟΜΟ,6
601,26:29:00,26:29:00,ΛΕΙΑ,7
601,27:15:00,27:15:00,ΤΙΘΟ,8
601,27:29:00,27:29:00,ΛΕΒΑ,9
601,27:52:00,27:52:00,ΘΗΒΑ,10
601,28:09:00,28:09:00,ΟΙΝΟ,11
601,29:01:00,29:01:00,ΑΘΗΝ,12
601Α,15:11:00,15:11:00,ΑΛΕΛ,1
601Α,15:39:00,15:39:00,ΚΙΡΚ,2
601Α,15:47:00,15:47:00,ΣΥΚΟ,3
601Α,15:55:00,15:55:00,ΜΕΣΤ,4
601Α,16:05:00,16:05:00,ΒΕΝΝ,5
601Α,16:16:00,16:16:00,ΚΟΜΟ,6
601Α,16:26:00,16:26:00,ΠΟΛΘ,7
601Α,16:30:00,16:30:00,ΙΑΣΜ,8
601Α,16:39:00,16:39:00,ΠΟΣΤ,9
601Α,16:50:00,16:50:00,ΞΑΝΘ,10
601Α,16:59:00,16:59:00,ΤΟΞΟ,11
601Α,17:11:00,17:11:00,ΛΙΒΕ,12
601Α,17:25:00,17:25:00,ΣΤΑΥ,13
601Α,17:39:00,17:39:00,ΝΕΟΧ,14
601Α,17:56:00,17:56:00,ΠΑΡΑ,15
601Α,18:19:00,18:19:00,ΠΛΑΝ,16
601Α,18:36:00,18:36:00,ΝΙΚΗ,17
601Α,18:52:00,18:52:00,ΔΡΑΜ,18
601Α,19:01:00,19:01:00,ΦΩΤΟ,19
601Α,19:14:00,19:14:00,ΛΕΥΚ,20
601Α,19:27:00,19:27:00,ΓΑΖΩ,21
601Α,19:42:00,19:42:00,ΣΕΡΡ,22
601Α,19:52:00,19:52:00,ΣΚΟΤ,23
601Α,20:01:00,20:01:00,ΣΙΔΗ,24
601Α,20:18:00,20:18:00,ΣΤΡΥ,25
601Α,20:23:00,20:23:00,ΝΕΠΤ,26
601Α,20:27:00,20:27:00,ΒΥΡΩ,27
601Α,20:32:00,20:32:00,ΟΜΑΛ,28
601Α,20:36:00,20:36:00,ΜΑΔΡ,29
601Α,20:42:00,20:42:00,ΛΙΒΑ,30
601Α,20:46:00,20:46:00,ΧΣ40,31
601Α,20:50:00,20:50:00,ΡΟΔΠ,32
601Α,21:02:00,21:02:00,ΚΑΣΣ,33
601Α,21:07:00,21:07:00,ΜΟΥΡ,34
601Α,21:13:00,21:13:00,ΑΚΡΟ,35
601Α,21:18:00,21:18:00,ΔΟΙΡ,36
601Α,21:24:00,21:24:00,ΚΑΛΙ,37
601Α,21:26:00,21:26:00,ΧΕΡΣ,38
601Α,21:33:00,21:33:00,ΜΕΤΑ,39
601Α,21:43:00,21:43:00,ΚΙΛΚ,40
601Α,21:50:00,21:50:00,ΠΕΔΙ,41
601Α,21:57:00,21:57:00,ΓΑΛΛ,42
601Α,22:03:00,22:03:00,ΝΦΙΛ,43
601Α,22:22:00,22:22:00,ΘΕΣΣ,44
61,18:04:00,18:04:00,ΘΕΣΣ,1
61,18:26:00,18:26:00,ΠΛΤΥ,2
61,18:47:00,18:47:00,ΚΑΤΕ,3
61,19:24:00,19:24:00,ΛΑΡΙ,4
61,19:43:00,19:43:00,ΠΑΛΦ,5
61,19:54:00,19:54:00,ΔΟΜΟ,6
61,21:03:00,21:03:00,ΛΕΙΑ,7
61,21:59:00,21:59:00,ΛΕΒΑ,8
61,22:19:00,22:19:00,ΘΗΒΑ,9
61,22:34:00,22:34:00,ΟΙΝΟ,10
61,23:13:00,23:13:00,ΣΚΑΧ,11
61,23:24:00,23:24:00,ΑΘΗΝ,12
6520,18:10:00,18:10:00,ΛΕΙΑ,1
6520,18:12:00,18:12:00,ΧΣ21,2
6520,18:14:00,18:14:00,ΧΣ23,3
6520,18:16:00,18:16:00,ΧΣ22,4
6520,18:18:00,18:18:00,ΛΑΜΙ,5
6520,18:21:00,18:21:00,ΡΟΔΣ,6
6520,18:24:00,18:24:00,ΜΕΓΒ,7
6520,18:35:00,18:35:00,ΑΜΑΡ,8
6520,18:38:00,18:38:00,ΒΑΣΣ,9
6520,18:43:00,18:43:00,ΣΤΥΛ,10
6521,18:57:00,18:57:00,ΣΤΥΛ,1
6521,18:58:00,18:58:00,ΒΑΣΣ,2
6521,19:01:00,19:01:00,ΑΜΑΡ,3
6521,19:12:00,19:12:00,ΜΕΓΒ,4
6521,19:14:00,19:14:00,ΡΟΔΣ,5
6521,19:18:00,19:18:00,ΛΑΜΙ,6
6521,19:20:00,19:20:00,ΧΣ22,7
6521,19:22:00,19:22:00,ΧΣ23,8
6521,19:24:00,19:24:00,ΧΣ21,9
6521,19:29:00,19:29:00,ΛΕΙΑ,10
6522,19:58:00,19:58:00,ΛΕΙΑ,1
6522,20:00:00,20:00:00,ΧΣ21,2
6522,20:02:00,20:02:00,ΧΣ23,3
6522,20:04:00,20:04:00,ΧΣ22,4
6522,20:07:00,20:07:00,ΛΑΜΙ,5
6523,20:21:00,20:21:00,ΛΑΜΙ,1
6523,20:21:00,20:21:00,ΧΣ22,2
6523,20:22:00,20:22:00,ΧΣ23,3
6523,20:25:00,20:25:00,ΧΣ21,4
6523,20:30:00,20:30:00,ΛΕΙΑ,5
6524,21:10:00,21:10:00,ΛΕΙΑ,1
6524,21:12:00,21:12:00,ΧΣ21,2
6524,21:14:00,21:14:00,ΧΣ23,3
6524,21:16:00,21:16:00,ΧΣ22,4
6524,21:19:00,21:19:00,ΛΑΜΙ,5
6525,21:45:00,21:45:00,ΛΑΜΙ,1
6525,21:45:00,21:45:00,ΧΣ22,2
6525,21:46:00,21:46:00,ΧΣ23,3
6525,21:49:00,21:49:00,ΧΣ21,4
6525,21:54:00,21:54:00,ΛΕΙΑ,5
6526,22:15:00,22:15:00,ΛΕΙΑ,1
6526,22:17:00,22:17:00,ΧΣ21,2
6526,22:19:00,22:19:00,ΧΣ23,3
6526,22:21:00,22:21:00,ΧΣ22,4
6526,22:23:00,22:23:00,ΛΑΜΙ,5
6526,22:26:00,22:26:00,ΡΟΔΣ,6
6526,22:29:00,22:29:00,ΜΕΓΒ,7
6526,22:40:00,22:40:00,ΑΜΑΡ,8
6526,22:43:00,22:43:00,ΒΑΣΣ,9
6526,22:48:00,22:48:00,ΣΤΥΛ,10
6527,22:54:00,22:54:00,ΣΤΥΛ,1
6527,22:55:00,22:55:00,ΒΑΣΣ,2
6527,22:58:00,22:58:00,ΑΜΑΡ,3
6527,23:09:00,23:09:00,ΜΕΓΒ,4
6527,23:11:00,23:11:00,ΡΟΔΣ,5
6527,23:15:00,23:15:00,ΛΑΜΙ,6
6527,23:17:00,23:17:00,ΧΣ22,7
6527,23:19:00,23:19:00,ΧΣ23,8
6527,23:21:00,23:21:00,ΧΣ21,9
6527,23:26:00,23:26:00,ΛΕΙΑ,10
730,04:50:00,04:50:00,ΕΔΕΣ,1
730,05:02:00,05:02:00,ΣΚΥΔ,2
730,05:07:00,05:07:00,ΠΕΤΙ,3
730,05:10:00,05:10:00,ΕΠΙΣ,4
730,05:16:00,05:16:00,ΝΑΟΥ,5
730,05:26:00,05:26:00,ΒΕΡΟ,6
730,05:30:00,05:30:00,ΜΕΣΗ,7
730,05:34:00,05:34:00,ΚΟΛΡ,8
730,05:37:00,05:37:00,ΞΕΧΑ,9
730,05:39:00,05:39:00,ΚΕΦΧ,10
730,05:42:00,05:42:00,ΛΟΤΒ,11
730,05:47:00,05:47:00,ΑΛΕΝ,12
730,05:51:00,05:51:00,ΛΙΑΝ,13
730,05:54:00,05:54:00,ΠΛΤΥ,14
730,06:00:00,06:00:00,ΑΔΕΝ,15
730,06:12:00,06:12:00,ΣΙΝΔ,16
730,06:24:00,06:24:00,ΘΕΣΣ,17
739,15:47:00,15:47:00,ΘΕΣΣ,1
739,15:56:00,15:56:00,ΣΙΝΔ,2
739,16:08:00,16:08:00,ΑΔΕΝ,3
739,16:14:00,16:14:00,ΠΛΤΥ,4
739,16:17:00,16:17:00,ΛΙΑΝ,5
739,16:21:00,16:21:00,ΑΛΕΝ,6
739,16:26:00,16:26:00,ΛΟΤΒ,7
739,16:28:00,16:28:00,ΚΕΦΧ,8
739,16:31:00,16:31:00,ΞΕΧΑ,9
739,16:34:00,16:34:00,ΚΟΛΡ,10
739,16:38:00,16:38:00,ΜΕΣΗ,11
739,16:43:00,16:43:00,ΒΕΡΟ,12
739,16:52:00,16:52:00,ΝΑΟΥ,13
739,16:58:00,16:58:00,ΕΠΙΣ,14
739,17:01:00,17:01:00,ΠΕΤΙ,15
739,17:06:00,17:06:00,ΣΚΥΔ,16
739,17:22:00,17:22:00,ΕΔΕΣ,17
743,21:32:00,21:32:00,ΘΕΣΣ,1
743,21:41:00,21:41:00,ΣΙΝΔ,2
743,21:53:00,21:53:00,ΑΔΕΝ,3
743,22:01:00,22:01:00,ΠΛΤΥ,4
743,22:04:00,22:04:00,ΛΙΑΝ,5
743,22:08:00,22:08:00,ΑΛΕΝ,6
743,22:13:00,22:13:00,ΛΟΤΒ,7
743,22:15:00,22:15:00,ΚΕΦΧ,8
743,22:18:00,22:18:00,ΞΕΧΑ,9
743,22:21:00,22:21:00,ΚΟΛΡ,10
743,22:25:00,22:25:00,ΜΕΣΗ,11
743,22:30:00,22:30:00,ΒΕΡΟ,12
743,22:39:00,22:39:00,ΝΑΟΥ,13
743,22:45:00,22:45:00,ΕΠΙΣ,14
743,22:48:00,22:48:00,ΠΕΤΙ,15
743,22:53:00,22:53:00,ΣΚΥΔ,16
743,23:09:00,23:09:00,ΕΔΕΣ,17
81,07:14:00,07:14:00,ΘΕΣΣ,1
81,07:22:00,07:22:00,ΣΙΝΔ,2
81,07:33:00,07:33:00,ΑΔΕΝ,3
81,07:39:00,07:39:00,ΠΛΤΥ,4
81,07:45:00,07:45:00,ΑΛΕΝ,5
81,07:59:00,07:59:00,ΒΕΡΟ,6
81,08:09:00,08:09:00,ΝΑΟΥ,7
81,08:16:00,08:16:00,ΕΠΙΣ,8
81,08:18:00,08:18:00,ΠΕΤΙ,9
81,08:20:00,08:20:00,ΣΚΥΔ,10
81,08:35:00,08:35:00,ΕΔΕΣ,11
81,08:57:00,08:57:00,ΑΡΝΙ,12
81,09:14:00,09:14:00,ΑΠΑΝ,13
81,09:19:00,09:19:00,ΑΜΥΝ,14
81,09:23:00,09:23:00,ΞΥΝΟ,15
81,09:33:00,09:33:00,ΒΕΥΗ,16
81,09:36:00,09:36:00,ΣΙΤΑ,17
81,09:40:00,09:40:00,ΜΕΣΟ,18
81,09:47:00,09:47:00,ΦΛΩΡ,19
82,06:15:00,06:15:00,ΦΛΩΡ,1
82,06:18:00,06:18:00,ΜΕΣΟ,2
82,06:23:00,06:23:00,ΣΙΤΑ,3
82,06:25:00,06:25:00,ΒΕΥΗ,4
82,06:36:00,06:36:00,ΞΥΝΟ,5
82,06:41:00,06:41:00,ΑΜΥΝ,6
82,06:49:00,06:49:00,ΑΠΑΝ,7
82,07:01:00,07:01:00,ΑΡΝΙ,8
82,07:25:00,07:25:00,ΕΔΕΣ,9
82,07:40:00,07:40:00,ΣΚΥΔ,10
82,07:46:00,07:46:00,ΠΕΤΙ,11
82,31:45:00,31:45:00,ΕΠΙΣ,12
82,31:52:00,31:52:00,ΝΑΟΥ,13
82,32:00:00,32:00:00,ΒΕΡΟ,14
82,32:07:00,32:07:00,ΞΕΧΑ,15
82,32:15:00,32:15:00,ΑΛΕΝ,16
82,32:21:00,32:21:00,ΠΛΤΥ,17
82,32:48:00,32:48:00,ΘΕΣΣ,18
83,12:23:00,12:23:00,ΘΕΣΣ,1
83,12:48:00,12:48:00,ΠΛΤΥ,2
83,12:54:00,12:54:00,ΑΛΕΝ,3
83,13:09:00,13:09:00,ΒΕΡΟ,4
83,13:17:00,13:17:00,ΝΑΟΥ,5
83,13:22:00,13:22:00,ΕΠΙΣ,6
83,13:27:00,13:27:00,ΠΕΤΙ,7
83,13:28:00,13:28:00,ΣΚΥΔ,8
83,13:43:00,13:43:00,ΕΔΕΣ,9
83,14:06:00,14:06:00,ΑΡΝΙ,10
83,14:22:00,14:22:00,ΑΠΑΝ,11
83,14:27:00,14:27:00,ΑΜΥΝ,12
83,14:31:00,14:31:00,ΞΥΝΟ,13
83,14:42:00,14:42:00,ΒΕΥΗ,14
83,14:44:00,14:44:00,ΣΙΤΑ,15
83,14:53:00,14:53:00,ΜΕΣΟ,16
83,14:55:00,14:55:00,ΜΕΣΟ,16
83,38:53:00,38:53:00,ΦΛΩΡ,17
83,38:55:00,38:55:00,ΦΛΩΡ,17
84,09:59:00,09:59:00,ΦΛΩΡ,1
84,10:04:00,10:04:00,ΜΕΣΟ,2
84,10:07:00,10:07:00,ΣΙΤΑ,3
84,10:10:00,10:10:00,ΒΕΥΗ,4
84,10:19:00,10:19:00,ΞΥΝΟ,5
84,10:24:00,10:24:00,ΑΜΥΝ,6
84,10:32:00,10:32:00,ΑΠΑΝ,7
84,10:44:00,10:44:00,ΑΡΝΙ,8
84,11:10:00,11:10:00,ΕΔΕΣ,9
84,11:25:00,11:25:00,ΣΚΥΔ,10
84,11:29:00,11:29:00,ΠΕΤΙ,11
84,11:29:00,11:29:00,ΕΠΙΣ,12
84,11:35:00,11:35:00,ΝΑΟΥ,13
84,11:44:00,11:44:00,ΒΕΡΟ,14
84,11:50:00,11:50:00,ΞΕΧΑ,15
84,11:58:00,11:58:00,ΑΛΕΝ,16
84,12:04:00,12:04:00,ΠΛΤΥ,17
84,12:31:00,12:31:00,ΘΕΣΣ,18
85,19:30:00,19:30:00,ΘΕΣΣ,1
85,19:55:00,19:55:00,ΠΛΤΥ,2
85,20:01:00,20:01:00,ΑΛΕΝ,3
85,20:16:00,20:16:00,ΒΕΡΟ,4
85,20:24:00,20:24:00,ΝΑΟΥ,5
85,20:31:00,20:31:00,ΕΠΙΣ,6
85,20:35:00,20:35:00,ΣΚΥΔ,7
85,20:50:00,20:50:00,ΕΔΕΣ,8
85,21:13:00,21:13:00,ΑΡΝΙ,9
85,21:26:00,21:26:00,ΑΠΑΝ,10
85,21:34:00,21:34:00,ΑΜΥΝ,11
85,21:38:00,21:38:00,ΞΥΝΟ,12
85,21:51:00,21:51:00,ΒΕΥΗ,13
85,21:51:00,21:51:00,ΣΙΤΑ,14
85,21:55:00,21:55:00,ΜΕΣΟ,15
85,22:02:00,22:02:00,ΦΛΩΡ,16
86,16:12:00,16:12:00,ΦΛΩΡ,1
86,16:15:00,16:15:00,ΜΕΣΟ,2
86,16:20:00,16:20:00,ΣΙΤΑ,3
86,16:24:00,16:24:00,ΒΕΥΗ,4
86,16:33:00,16:33:00,ΞΥΝΟ,5
86,16:38:00,16:38:00,ΑΜΥΝ,6
86,16:46:00,16:46:00,ΑΠΑΝ,7
86,17:00:00,17:00:00,ΑΡΝΙ,8
86,17:22:00,17:22:00,ΕΔΕΣ,9
86,17:37:00,17:37:00,ΣΚΥΔ,10
86,17:42:00,17:42:00,ΕΠΙΣ,11
86,17:48:00,17:48:00,ΝΑΟΥ,12
86,17:56:00,17:56:00,ΒΕΡΟ,13
86,18:13:00,18:13:00,ΑΛΕΝ,14
86,18:17:00,18:17:00,ΠΛΤΥ,15
86,18:45:00,18:45:00,ΘΕΣΣ,16
880,03:48:00,03:48:00,ΠΑΛΦ,1
880,04:17:00,04:17:00,ΚΑΡΔ,2
880,04:38:00,04:38:00,ΤΡΙΚ,3
881,05:42:00,05:42:00,ΚΑΛΑ,1
881,05:56:00,05:56:00,ΤΡΙΚ,2
881,06:03:00,06:03:00,ΜΑΓΟ,3
881,06:08:00,06:08:00,ΦΑΝΑ,4
881,06:15:00,06:15:00,ΚΑΡΔ,5
881,06:25:00,06:25:00,ΣΟΦΑ,6
881,06:36:00,06:36:00,ΠΑΛΦ,7
882,06:58:00,06:58:00,ΠΑΛΦ,1
882,07:06:00,07:06:00,ΣΟΦΑ,2
882,07:16:00,07:16:00,ΚΑΡΔ,3
882,07:22:00,07:22:00,ΦΑΝΑ,4
882,07:27:00,07:27:00,ΜΑΓΟ,5
882,07:35:00,07:35:00,ΤΡΙΚ,6
882,07:52:00,07:52:00,ΚΑΛΑ,7
883,08:19:00,08:19:00,ΚΑΛΑ,1
883,08:33:00,08:33:00,ΤΡΙΚ,2
883,08:40:00,08:40:00,ΜΑΓΟ,3
883,08:45:00,08:45:00,ΦΑΝΑ,4
883,08:52:00,08:52:00,ΚΑΡΔ,5
883,09:02:00,09:02:00,ΣΟΦΑ,6
883,09:13:00,09:13:00,ΠΑΛΦ,7
884,08:20:00,08:20:00,ΑΘΗΝ,1
884,08:27:00,08:27:00,ΣΚΑΧ,2
884,09:05:00,09:05:00,ΟΙΝΟ,3
884,09:29:00,09:29:00,ΘΗΒΑ,4
884,09:40:00,09:40:00,ΑΛΙΑ,5
884,09:51:00,09:51:00,ΛΕΒΑ,6
884,10:04:00,10:04:00,ΤΙΘΟ,7
884,10:19:00,10:19:00,ΑΜΦΙ,8
884,10:23:00,10:23:00,ΛΙΛΑ,9
884,10:34:00,10:34:00,ΜΠΡΑ,10
884,11:00:00,11:00:00,ΛΕΙΑ,11
884,11:40:00,11:40:00,ΑΓΓΕ,12
884,11:53:00,11:53:00,ΔΟΜΟ,13
884,12:20:00,12:20:00,ΠΑΛΦ,14
884,12:30:00,12:30:00,ΣΟΦΑ,15
884,12:40:00,12:40:00,ΚΑΡΔ,16
884,12:47:00,12:47:00,ΦΑΝΑ,17
884,12:52:00,12:52:00,ΜΑΓΟ,18
884,13:01:00,13:01:00,ΤΡΙΚ,19
884,13:18:00,13:18:00,ΚΑΛΑ,20
885,17:32:00,17:32:00,ΚΑΛΑ,1
885,17:46:00,17:46:00,ΤΡΙΚ,2
885,17:54:00,17:54:00,ΜΑΓΟ,3
885,17:59:00,17:59:00,ΦΑΝΑ,4
885,18:07:00,18:07:00,ΚΑΡΔ,5
885,18:16:00,18:16:00,ΣΟΦΑ,6
885,18:28:00,18:28:00,ΠΑΛΦ,7
885,18:29:00,18:29:00,ΔΟΜΟ,8
885,18:58:00,18:58:00,ΑΓΓΕ,9
885,19:41:00,19:41:00,ΛΕΙΑ,10
885,20:14:00,20:14:00,ΜΠΡΑ,11
885,20:20:00,20:20:00,ΛΙΛΑ,12
885,20:25:00,20:25:00,ΑΜΦΙ,13
885,20:34:00,20:34:00,ΤΙΘΟ,14
885,20:46:00,20:46:00,ΛΕΒΑ,15
885,20:57:00,20:57:00,ΑΛΙΑ,16
885,21:08:00,21:08:00,ΘΗΒΑ,17
885,21:23:00,21:23:00,ΟΙΝΟ,18
885,22:02:00,22:02:00,ΣΚΑΧ,19
885,22:12:00,22:12:00,ΑΘΗΝ,20
886,18:31:00,18:31:00,ΠΑΛΦ,1
886,18:41:00,18:41:00,ΣΟΦΑ,2
886,18:49:00,18:49:00,ΚΑΡΔ,3
886,18:57:00,18:57:00,ΦΑΝΑ,4
886,19:02:00,19:02:00,ΜΑΓΟ,5
886,19:08:00,19:08:00,ΤΡΙΚ,6
886,19:25:00,19:25:00,ΚΑΛΑ,7
887,19:30:00,19:30:00,ΚΑΛΑ,1
887,19:44:00,19:44:00,ΤΡΙΚ,2
887,19:51:00,19:51:00,ΜΑΓΟ,3
887,19:56:00,19:56:00,ΦΑΝΑ,4
887,20:03:00,20:03:00,ΚΑΡΔ,5
887,20:13:00,20:13:00,ΣΟΦΑ,6
887,20:24:00,20:24:00,ΠΑΛΦ,7
888,20:42:00,20:42:00,ΠΑΛΦ,1
888,20:50:00,20:50:00,ΣΟΦΑ,2
888,21:00:00,21:00:00,ΚΑΡΔ,3
888,21:06:00,21:06:00,ΦΑΝΑ,4
888,21:11:00,21:11:00,ΜΑΓΟ,5
888,21:19:00,21:19:00,ΤΡΙΚ,6
888,21:36:00,21:36:00,ΚΑΛΑ,7
889,21:48:00,21:48:00,ΚΑΛΑ,1
889,22:02:00,22:02:00,ΤΡΙΚ,2
889,22:09:00,22:09:00,ΜΑΓΟ,3
889,22:14:00,22:14:00,ΦΑΝΑ,4
889,22:21:00,22:21:00,ΚΑΡΔ,5
889,22:31:00,22:31:00,ΣΟΦΑ,6
889,22:42:00,22:42:00,ΠΑΛΦ,7
90,16:01:00,16:01:00,ΘΕΣΣ,1
90,16:22:00,16:22:00,ΓΑΛΛ,2
90,16:35:00,16:35:00,ΚΙΛΚ,3
90,16:47:00,16:47:00,ΧΕΡΣ,4
90,17:03:00,17:03:00,ΜΟΥΡ,5
90,17:09:00,17:09:00,ΚΑΣΣ,6
90,17:18:00,17:18:00,ΡΟΔΠ,7
90,17:23:00,17:23:00,ΛΙΒΑ,8
90,17:34:00,17:34:00,ΒΥΡΩ,9
90,17:38:00,17:38:00,ΝΕΠΤ,10
90,17:46:00,17:46:00,ΣΙΔΗ,11
90,18:04:00,18:04:00,ΣΕΡΡ,12
90,18:51:00,18:51:00,ΔΡΑΜ,13
90,19:04:00,19:04:00,ΝΙΚΗ,14
90,19:45:00,19:45:00,ΠΑΡΑ,15
90,20:16:00,20:16:00,ΣΤΑΥ,16
90,20:42:00,20:42:00,ΤΟΞΟ,17
90,20:52:00,20:52:00,ΞΑΝΘ,18
90,21:22:00,21:22:00,ΚΟΜΟ,19
